Model,DPO2024B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.02,
Sample Interval,1.6e-06,
Filter Frequency,2e+08,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.5,
Label,,
TIME,CH1,CH1 Peak Detect
6.41432e-01,0.04,-3.8147e-08
6.41434e-01,0.04,0.06
6.41435e-01,0.06,-0.02
6.41437e-01,0.04,0.06
6.41438e-01,0.04,-3.8147e-08
6.41440e-01,0.04,0.06
6.41442e-01,0.02,-3.8147e-08
6.41443e-01,0.02,0.06
6.41445e-01,-3.8147e-08,-3.8147e-08
6.41446e-01,0.02,0.06
6.41448e-01,0.04,-3.8147e-08
6.41450e-01,0.04,0.06
6.41451e-01,0.02,-3.8147e-08
6.41453e-01,0.02,0.06
6.41454e-01,0.02,-3.8147e-08
6.41456e-01,0.02,0.06
6.41458e-01,0.04,-3.8147e-08
6.41459e-01,0.04,0.06
6.41461e-01,0.04,-3.8147e-08
6.41462e-01,0.02,0.06
6.41464e-01,0.04,-3.8147e-08
6.41466e-01,0.04,0.06
6.41467e-01,0.04,-3.8147e-08
6.41469e-01,0.06,0.06
6.41470e-01,0.04,-3.8147e-08
6.41472e-01,0.02,0.06
6.41474e-01,0.02,-3.8147e-08
6.41475e-01,0.04,0.06
6.41477e-01,0.02,-3.8147e-08
6.41478e-01,0.02,0.06
6.41480e-01,0.02,-3.8147e-08
6.41482e-01,0.04,0.06
6.41483e-01,0.02,-3.8147e-08
6.41485e-01,0.02,0.06
6.41486e-01,0.04,-3.8147e-08
6.41488e-01,0.02,0.06
6.41490e-01,0.04,-3.8147e-08
6.41491e-01,0.06,0.06
6.41493e-01,0.02,-3.8147e-08
6.41494e-01,0.06,0.06
6.41496e-01,0.04,-3.8147e-08
6.41498e-01,0.04,0.06
6.41499e-01,0.02,-3.8147e-08
6.41501e-01,0.04,0.08
6.41502e-01,0.02,-3.8147e-08
6.41504e-01,0.04,0.06
6.41506e-01,0.06,-3.8147e-08
6.41507e-01,0.02,0.06
6.41509e-01,0.02,-3.8147e-08
6.41510e-01,0.02,0.06
6.41512e-01,0.04,-0.02
6.41514e-01,0.02,0.08
6.41515e-01,0.04,-0.02
6.41517e-01,0.02,0.08
6.41518e-01,0.04,-3.8147e-08
6.41520e-01,0.04,0.06
6.41522e-01,0.04,-3.8147e-08
6.41523e-01,0.06,0.06
6.41525e-01,0.02,-3.8147e-08
6.41526e-01,0.04,0.06
6.41528e-01,0.04,-3.8147e-08
6.41530e-01,0.02,0.06
6.41531e-01,0.02,-0.02
6.41533e-01,0.04,0.06
6.41534e-01,0.02,-3.8147e-08
6.41536e-01,0.04,0.06
6.41538e-01,0.02,-3.8147e-08
6.41539e-01,0.04,0.06
6.41541e-01,0.04,-3.8147e-08
6.41542e-01,0.02,0.06
6.41544e-01,0.04,-3.8147e-08
6.41546e-01,0.02,0.06
6.41547e-01,0.04,-3.8147e-08
6.41549e-01,0.04,0.06
6.41550e-01,0.02,-3.8147e-08
6.41552e-01,-3.8147e-08,0.06
6.41554e-01,0.02,-3.8147e-08
6.41555e-01,0.02,0.06
6.41557e-01,0.02,-3.8147e-08
6.41558e-01,0.04,0.06
6.41560e-01,0.04,-3.8147e-08
6.41562e-01,0.06,0.06
6.41563e-01,0.04,-3.8147e-08
6.41565e-01,0.04,0.06
6.41566e-01,-3.8147e-08,-3.8147e-08
6.41568e-01,0.04,0.06
6.41570e-01,0.04,-3.8147e-08
6.41571e-01,0.02,0.06
6.41573e-01,0.02,-3.8147e-08
6.41574e-01,0.02,0.06
6.41576e-01,0.02,-3.8147e-08
6.41578e-01,-3.8147e-08,0.08
6.41579e-01,0.04,-3.8147e-08
6.41581e-01,0.04,0.06
6.41582e-01,0.02,-3.8147e-08
6.41584e-01,0.02,0.06
6.41586e-01,-3.8147e-08,-3.8147e-08
6.41587e-01,0.04,0.06
6.41589e-01,0.04,-0.02
6.41590e-01,0.04,0.06
6.41592e-01,0.02,-3.8147e-08
6.41594e-01,0.02,0.06
6.41595e-01,0.02,-3.8147e-08
6.41597e-01,0.02,0.06
6.41598e-01,0.04,-3.8147e-08
6.41600e-01,0.02,0.06
6.41602e-01,0.04,-3.8147e-08
6.41603e-01,0.02,0.06
6.41605e-01,0.04,-3.8147e-08
6.41606e-01,0.04,0.06
6.41608e-01,0.02,-3.8147e-08
6.41610e-01,0.02,0.06
6.41611e-01,0.02,-3.8147e-08
6.41613e-01,0.02,0.06
6.41614e-01,0.04,-3.8147e-08
6.41616e-01,0.02,0.06
6.41618e-01,0.02,-3.8147e-08
6.41619e-01,0.04,0.06
6.41621e-01,0.02,-3.8147e-08
6.41622e-01,0.06,0.06
6.41624e-01,0.02,-3.8147e-08
6.41626e-01,0.04,0.06
6.41627e-01,0.02,-3.8147e-08
6.41629e-01,0.04,0.06
6.41630e-01,0.02,-3.8147e-08
6.41632e-01,0.04,0.06
6.41634e-01,0.02,-3.8147e-08
6.41635e-01,0.04,0.06
6.41637e-01,0.04,-3.8147e-08
6.41638e-01,0.02,0.06
6.41640e-01,0.04,-3.8147e-08
6.41642e-01,0.04,0.08
6.41643e-01,0.04,-3.8147e-08
6.41645e-01,0.04,0.06
6.41646e-01,0.04,-3.8147e-08
6.41648e-01,0.04,0.06
6.41650e-01,0.04,-3.8147e-08
6.41651e-01,0.04,0.06
6.41653e-01,0.04,-3.8147e-08
6.41654e-01,0.04,0.06
6.41656e-01,0.04,-3.8147e-08
6.41658e-01,0.04,0.06
6.41659e-01,0.02,-3.8147e-08
6.41661e-01,0.04,0.06
6.41662e-01,0.02,-3.8147e-08
6.41664e-01,0.04,0.06
6.41666e-01,-3.8147e-08,-0.02
6.41667e-01,0.04,0.06
6.41669e-01,0.02,-3.8147e-08
6.41670e-01,0.04,0.06
6.41672e-01,0.02,-3.8147e-08
6.41674e-01,0.02,0.06
6.41675e-01,0.02,-3.8147e-08
6.41677e-01,0.04,0.06
6.41678e-01,0.06,-3.8147e-08
6.41680e-01,0.02,0.06
6.41682e-01,0.02,-3.8147e-08
6.41683e-01,0.04,0.06
6.41685e-01,0.04,-3.8147e-08
6.41686e-01,0.02,0.06
6.41688e-01,0.04,-3.8147e-08
6.41690e-01,0.02,0.06
6.41691e-01,0.04,-3.8147e-08
6.41693e-01,0.04,0.08
6.41694e-01,0.02,-3.8147e-08
6.41696e-01,0.04,0.06
6.41698e-01,0.02,-3.8147e-08
6.41699e-01,0.02,0.06
6.41701e-01,0.02,-3.8147e-08
6.41702e-01,0.02,0.06
6.41704e-01,0.04,-3.8147e-08
6.41706e-01,0.04,0.08
6.41707e-01,0.02,-3.8147e-08
6.41709e-01,0.04,0.06
6.41710e-01,0.02,-3.8147e-08
6.41712e-01,0.04,0.06
6.41714e-01,0.02,-3.8147e-08
6.41715e-01,0.04,0.06
6.41717e-01,0.02,-0.02
6.41718e-01,0.04,0.06
6.41720e-01,0.04,-3.8147e-08
6.41722e-01,0.04,0.06
6.41723e-01,0.02,-3.8147e-08
6.41725e-01,0.02,0.06
6.41726e-01,0.04,-3.8147e-08
6.41728e-01,0.02,0.06
6.41730e-01,0.04,-3.8147e-08
6.41731e-01,0.04,0.06
6.41733e-01,0.04,-3.8147e-08
6.41734e-01,0.02,0.06
6.41736e-01,0.02,-3.8147e-08
6.41738e-01,0.02,0.06
6.41739e-01,0.02,-3.8147e-08
6.41741e-01,0.04,0.06
6.41742e-01,0.02,-3.8147e-08
6.41744e-01,0.02,0.06
6.41746e-01,0.02,-3.8147e-08
6.41747e-01,0.02,0.06
6.41749e-01,0.02,-3.8147e-08
6.41750e-01,0.04,0.06
6.41752e-01,0.04,-3.8147e-08
6.41754e-01,0.02,0.06
6.41755e-01,0.02,-3.8147e-08
6.41757e-01,0.04,0.06
6.41758e-01,0.02,-3.8147e-08
6.41760e-01,0.02,0.06
6.41762e-01,0.02,-3.8147e-08
6.41763e-01,0.02,0.06
6.41765e-01,0.06,-0.02
6.41766e-01,0.02,0.06
6.41768e-01,0.04,-3.8147e-08
6.41770e-01,0.04,0.06
6.41771e-01,0.04,-3.8147e-08
6.41773e-01,0.04,0.06
6.41774e-01,0.04,-3.8147e-08
6.41776e-01,0.02,0.08
6.41778e-01,0.02,-3.8147e-08
6.41779e-01,0.04,0.06
6.41781e-01,0.04,-0.02
6.41782e-01,0.04,0.06
6.41784e-01,0.02,-3.8147e-08
6.41786e-01,0.02,0.08
6.41787e-01,0.04,-3.8147e-08
6.41789e-01,0.04,0.06
6.41790e-01,0.02,-3.8147e-08
6.41792e-01,0.02,0.06
6.41794e-01,0.02,-3.8147e-08
6.41795e-01,0.04,0.06
6.41797e-01,0.02,-0.02
6.41798e-01,0.02,0.06
6.41800e-01,0.02,-3.8147e-08
6.41802e-01,0.04,0.06
6.41803e-01,0.06,-3.8147e-08
6.41805e-01,0.02,0.06
6.41806e-01,0.02,-3.8147e-08
6.41808e-01,0.02,0.06
6.41810e-01,0.04,-3.8147e-08
6.41811e-01,0.02,0.06
6.41813e-01,0.04,-0.02
6.41814e-01,0.04,0.08
6.41816e-01,0.02,-3.8147e-08
6.41818e-01,0.02,0.06
6.41819e-01,0.04,-3.8147e-08
6.41821e-01,0.04,0.06
6.41822e-01,0.02,-3.8147e-08
6.41824e-01,0.04,0.06
6.41826e-01,0.02,-3.8147e-08
6.41827e-01,0.02,0.06
6.41829e-01,0.02,-3.8147e-08
6.41830e-01,0.04,0.06
6.41832e-01,0.04,-3.8147e-08
6.41834e-01,0.04,0.06
6.41835e-01,0.04,-3.8147e-08
6.41837e-01,0.02,0.06
6.41838e-01,0.02,-3.8147e-08
6.41840e-01,0.06,0.08
6.41842e-01,0.02,-3.8147e-08
6.41843e-01,0.04,0.06
6.41845e-01,0.04,-3.8147e-08
6.41846e-01,0.02,0.06
6.41848e-01,0.02,-3.8147e-08
6.41850e-01,0.02,0.06
6.41851e-01,0.02,-3.8147e-08
6.41853e-01,0.02,0.06
6.41854e-01,0.04,-3.8147e-08
6.41856e-01,0.04,0.06
6.41858e-01,0.04,-3.8147e-08
6.41859e-01,0.02,0.06
6.41861e-01,0.04,-3.8147e-08
6.41862e-01,0.04,0.06
6.41864e-01,0.04,-3.8147e-08
6.41866e-01,0.02,0.06
6.41867e-01,0.02,-3.8147e-08
6.41869e-01,0.02,0.06
6.41870e-01,0.04,-3.8147e-08
6.41872e-01,0.04,0.06
6.41874e-01,0.04,-3.8147e-08
6.41875e-01,0.02,0.06
6.41877e-01,0.02,-3.8147e-08
6.41878e-01,0.02,0.08
6.41880e-01,0.04,-3.8147e-08
6.41882e-01,0.04,0.08
6.41883e-01,0.02,-3.8147e-08
6.41885e-01,0.02,0.06
6.41886e-01,0.04,-3.8147e-08
6.41888e-01,0.04,0.06
6.41890e-01,0.04,-3.8147e-08
6.41891e-01,0.02,0.08
6.41893e-01,0.04,-3.8147e-08
6.41894e-01,0.04,0.08
6.41896e-01,0.02,-0.02
6.41898e-01,0.04,0.06
6.41899e-01,0.04,-3.8147e-08
6.41901e-01,0.04,0.06
6.41902e-01,0.02,-3.8147e-08
6.41904e-01,0.04,0.06
6.41906e-01,0.04,-3.8147e-08
6.41907e-01,0.02,0.06
6.41909e-01,0.04,-0.02
6.41910e-01,0.02,0.06
6.41912e-01,0.04,-3.8147e-08
6.41914e-01,0.04,0.06
6.41915e-01,0.04,-0.02
6.41917e-01,0.04,0.06
6.41918e-01,0.02,-3.8147e-08
6.41920e-01,0.02,0.06
6.41922e-01,0.04,-3.8147e-08
6.41923e-01,0.04,0.06
6.41925e-01,0.06,-3.8147e-08
6.41926e-01,0.04,0.06
6.41928e-01,0.02,-0.02
6.41930e-01,0.02,0.06
6.41931e-01,0.02,-3.8147e-08
6.41933e-01,0.02,0.08
6.41934e-01,0.04,-3.8147e-08
6.41936e-01,0.02,0.06
6.41938e-01,0.02,-3.8147e-08
6.41939e-01,0.04,0.06
6.41941e-01,0.02,-3.8147e-08
6.41942e-01,0.04,0.06
6.41944e-01,0.04,-3.8147e-08
6.41946e-01,0.04,0.06
6.41947e-01,0.02,-3.8147e-08
6.41949e-01,0.02,0.06
6.41950e-01,0.02,-3.8147e-08
6.41952e-01,0.02,0.06
6.41954e-01,0.04,-3.8147e-08
6.41955e-01,0.02,0.08
6.41957e-01,0.02,-3.8147e-08
6.41958e-01,0.02,0.08
6.41960e-01,0.02,-3.8147e-08
6.41962e-01,0.04,0.08
6.41963e-01,0.04,-3.8147e-08
6.41965e-01,0.04,0.06
6.41966e-01,0.04,-3.8147e-08
6.41968e-01,0.04,0.06
6.41970e-01,0.02,-3.8147e-08
6.41971e-01,0.02,0.06
6.41973e-01,0.04,-3.8147e-08
6.41974e-01,0.04,0.06
6.41976e-01,0.04,-3.8147e-08
6.41978e-01,0.02,0.06
6.41979e-01,0.04,-3.8147e-08
6.41981e-01,0.02,0.06
6.41982e-01,0.04,-3.8147e-08
6.41984e-01,0.04,0.06
6.41986e-01,0.04,-3.8147e-08
6.41987e-01,0.02,0.06
6.41989e-01,0.04,-3.8147e-08
6.41990e-01,0.02,0.06
6.41992e-01,0.04,-0.02
6.41994e-01,0.04,0.06
6.41995e-01,0.02,-3.8147e-08
6.41997e-01,0.04,0.08
6.41998e-01,0.02,-3.8147e-08
6.42000e-01,0.02,0.06
6.42002e-01,0.04,-3.8147e-08
6.42003e-01,0.02,0.06
6.42005e-01,0.04,-3.8147e-08
6.42006e-01,0.04,0.06
6.42008e-01,0.04,-3.8147e-08
6.42010e-01,0.04,0.06
6.42011e-01,0.04,-3.8147e-08
6.42013e-01,0.04,0.06
6.42014e-01,0.02,-3.8147e-08
6.42016e-01,0.02,0.06
6.42018e-01,0.04,-3.8147e-08
6.42019e-01,0.02,0.06
6.42021e-01,0.04,-3.8147e-08
6.42022e-01,0.04,0.08
6.42024e-01,0.04,-3.8147e-08
6.42026e-01,0.02,0.06
6.42027e-01,0.04,-3.8147e-08
6.42029e-01,0.02,0.08
6.42030e-01,0.02,-3.8147e-08
6.42032e-01,0.04,0.06
6.42034e-01,0.04,-3.8147e-08
6.42035e-01,0.02,0.06
6.42037e-01,0.04,-3.8147e-08
6.42038e-01,0.04,0.06
6.42040e-01,0.04,-3.8147e-08
6.42042e-01,0.04,0.08
6.42043e-01,0.04,-3.8147e-08
6.42045e-01,-3.8147e-08,0.06
6.42046e-01,0.04,-3.8147e-08
6.42048e-01,0.04,0.06
6.42050e-01,0.04,-0.02
6.42051e-01,0.04,0.06
6.42053e-01,0.02,-3.8147e-08
6.42054e-01,0.04,0.06
6.42056e-01,0.04,-0.02
6.42058e-01,0.04,0.06
6.42059e-01,0.04,-3.8147e-08
6.42061e-01,0.02,0.06
6.42062e-01,0.04,-3.8147e-08
6.42064e-01,0.02,0.06
6.42066e-01,0.02,-3.8147e-08
6.42067e-01,0.04,0.06
6.42069e-01,0.04,-3.8147e-08
6.42070e-01,0.02,0.08
6.42072e-01,0.04,-0.02
6.42074e-01,0.02,0.08
6.42075e-01,0.02,-3.8147e-08
6.42077e-01,0.04,0.06
6.42078e-01,0.02,-3.8147e-08
6.42080e-01,0.02,0.06
6.42082e-01,0.02,-3.8147e-08
6.42083e-01,0.02,0.06
6.42085e-01,0.04,-3.8147e-08
6.42086e-01,0.04,0.06
6.42088e-01,0.04,-3.8147e-08
6.42090e-01,0.04,0.08
6.42091e-01,0.04,-3.8147e-08
6.42093e-01,0.04,0.06
6.42094e-01,0.02,-3.8147e-08
6.42096e-01,0.02,0.08
6.42098e-01,0.04,-3.8147e-08
6.42099e-01,0.04,0.06
6.42101e-01,0.04,-3.8147e-08
6.42102e-01,0.04,0.06
6.42104e-01,0.02,-3.8147e-08
6.42106e-01,0.02,0.06
6.42107e-01,0.04,-3.8147e-08
6.42109e-01,0.02,0.08
6.42110e-01,0.04,-3.8147e-08
6.42112e-01,0.02,0.06
6.42114e-01,0.04,-3.8147e-08
6.42115e-01,0.04,0.06
6.42117e-01,0.04,-3.8147e-08
6.42118e-01,0.02,0.08
6.42120e-01,0.04,-3.8147e-08
6.42122e-01,0.04,0.06
6.42123e-01,0.04,-3.8147e-08
6.42125e-01,0.02,0.06
6.42126e-01,0.02,-3.8147e-08
6.42128e-01,0.02,0.06
6.42130e-01,0.02,-3.8147e-08
6.42131e-01,0.06,0.06
6.42133e-01,0.04,-3.8147e-08
6.42134e-01,0.04,0.06
6.42136e-01,0.02,-3.8147e-08
6.42138e-01,0.04,0.06
6.42139e-01,0.04,-3.8147e-08
6.42141e-01,0.04,0.06
6.42142e-01,0.04,-3.8147e-08
6.42144e-01,0.02,0.08
6.42146e-01,0.04,-0.02
6.42147e-01,0.02,0.06
6.42149e-01,0.04,-3.8147e-08
6.42150e-01,0.04,0.08
6.42152e-01,0.04,-3.8147e-08
6.42154e-01,0.04,0.06
6.42155e-01,0.04,-3.8147e-08
6.42157e-01,0.04,0.06
6.42158e-01,0.04,-3.8147e-08
6.42160e-01,0.04,0.08
6.42162e-01,0.02,-3.8147e-08
6.42163e-01,0.04,0.06
6.42165e-01,0.04,-3.8147e-08
6.42166e-01,0.04,0.06
6.42168e-01,0.06,-3.8147e-08
6.42170e-01,0.04,0.06
6.42171e-01,-3.8147e-08,-3.8147e-08
6.42173e-01,0.02,0.06
6.42174e-01,0.02,-0.02
6.42176e-01,0.04,0.06
6.42178e-01,0.02,-3.8147e-08
6.42179e-01,-3.8147e-08,0.06
6.42181e-01,0.04,-3.8147e-08
6.42182e-01,0.04,0.08
6.42184e-01,0.04,-3.8147e-08
6.42186e-01,0.02,0.06
6.42187e-01,0.04,-3.8147e-08
6.42189e-01,0.04,0.06
6.42190e-01,0.04,-3.8147e-08
6.42192e-01,0.04,0.06
6.42194e-01,0.04,-3.8147e-08
6.42195e-01,0.04,0.08
6.42197e-01,0.04,-3.8147e-08
6.42198e-01,0.04,0.06
6.42200e-01,0.02,-3.8147e-08
6.42202e-01,0.04,0.06
6.42203e-01,0.02,-3.8147e-08
6.42205e-01,0.04,0.06
6.42206e-01,0.04,-3.8147e-08
6.42208e-01,0.02,0.06
6.42210e-01,0.04,-3.8147e-08
6.42211e-01,0.04,0.06
6.42213e-01,0.04,-3.8147e-08
6.42214e-01,0.04,0.08
6.42216e-01,0.04,-3.8147e-08
6.42218e-01,0.04,0.08
6.42219e-01,0.04,-3.8147e-08
6.42221e-01,0.04,0.06
6.42222e-01,0.02,-3.8147e-08
6.42224e-01,0.04,0.06
6.42226e-01,0.04,-3.8147e-08
6.42227e-01,0.04,0.06
6.42229e-01,0.04,-3.8147e-08
6.42230e-01,0.04,0.08
6.42232e-01,0.02,-3.8147e-08
6.42234e-01,0.04,0.08
6.42235e-01,0.02,-3.8147e-08
6.42237e-01,0.04,0.06
6.42238e-01,0.04,-3.8147e-08
6.42240e-01,0.04,0.08
6.42242e-01,0.04,-3.8147e-08
6.42243e-01,0.02,0.06
6.42245e-01,0.02,-3.8147e-08
6.42246e-01,0.02,0.06
6.42248e-01,0.04,-3.8147e-08
6.42250e-01,0.04,0.08
6.42251e-01,0.04,-3.8147e-08
6.42253e-01,0.04,0.06
6.42254e-01,0.02,-3.8147e-08
6.42256e-01,0.06,0.06
6.42258e-01,0.02,-3.8147e-08
6.42259e-01,0.02,0.06
6.42261e-01,0.04,-3.8147e-08
6.42262e-01,0.02,0.06
6.42264e-01,0.04,-3.8147e-08
6.42266e-01,0.02,0.06
6.42267e-01,0.04,-0.02
6.42269e-01,0.04,0.06
6.42270e-01,0.02,-3.8147e-08
6.42272e-01,0.04,0.06
6.42274e-01,0.04,-3.8147e-08
6.42275e-01,0.04,0.06
6.42277e-01,0.02,-3.8147e-08
6.42278e-01,0.04,0.06
6.42280e-01,0.04,-3.8147e-08
6.42282e-01,0.04,0.06
6.42283e-01,0.04,-3.8147e-08
6.42285e-01,0.04,0.06
6.42286e-01,0.04,-3.8147e-08
6.42288e-01,0.04,0.06
6.42290e-01,0.04,-3.8147e-08
6.42291e-01,0.04,0.08
6.42293e-01,0.02,-3.8147e-08
6.42294e-01,0.04,0.06
6.42296e-01,0.02,-3.8147e-08
6.42298e-01,0.04,0.06
6.42299e-01,0.04,-3.8147e-08
6.42301e-01,0.02,0.06
6.42302e-01,0.02,-0.02
6.42304e-01,0.02,0.06
6.42306e-01,0.04,-3.8147e-08
6.42307e-01,0.02,0.06
6.42309e-01,0.02,-3.8147e-08
6.42310e-01,0.04,0.06
6.42312e-01,0.04,-3.8147e-08
6.42314e-01,0.04,0.08
6.42315e-01,0.04,-3.8147e-08
6.42317e-01,0.04,0.06
6.42318e-01,0.04,-3.8147e-08
6.42320e-01,0.04,0.08
6.42322e-01,0.04,-3.8147e-08
6.42323e-01,0.02,0.06
6.42325e-01,0.02,-3.8147e-08
6.42326e-01,0.02,0.08
6.42328e-01,0.02,-3.8147e-08
6.42330e-01,0.02,0.06
6.42331e-01,0.02,-3.8147e-08
6.42333e-01,0.02,0.06
6.42334e-01,0.04,-3.8147e-08
6.42336e-01,0.04,0.06
6.42338e-01,0.02,-3.8147e-08
6.42339e-01,0.02,0.08
6.42341e-01,0.04,-3.8147e-08
6.42342e-01,0.02,0.08
6.42344e-01,0.02,-3.8147e-08
6.42346e-01,0.04,0.06
6.42347e-01,0.02,-3.8147e-08
6.42349e-01,0.04,0.06
6.42350e-01,0.04,-3.8147e-08
6.42352e-01,0.02,0.06
6.42354e-01,0.02,-3.8147e-08
6.42355e-01,0.04,0.08
6.42357e-01,0.04,-3.8147e-08
6.42358e-01,0.02,0.06
6.42360e-01,0.04,-3.8147e-08
6.42362e-01,0.02,0.08
6.42363e-01,0.06,-3.8147e-08
6.42365e-01,0.02,0.06
6.42366e-01,0.02,-3.8147e-08
6.42368e-01,-3.8147e-08,0.08
6.42370e-01,0.02,-3.8147e-08
6.42371e-01,0.02,0.06
6.42373e-01,0.04,-3.8147e-08
6.42374e-01,0.04,0.06
6.42376e-01,0.04,-3.8147e-08
6.42378e-01,0.04,0.06
6.42379e-01,0.02,-0.02
6.42381e-01,0.02,0.06
6.42382e-01,0.02,-3.8147e-08
6.42384e-01,0.02,0.06
6.42386e-01,0.04,-3.8147e-08
6.42387e-01,0.04,0.06
6.42389e-01,0.04,-3.8147e-08
6.42390e-01,0.02,0.06
6.42392e-01,0.04,-3.8147e-08
6.42394e-01,0.02,0.08
6.42395e-01,0.04,-3.8147e-08
6.42397e-01,0.04,0.06
6.42398e-01,0.04,-3.8147e-08
6.42400e-01,0.02,0.06
6.42402e-01,0.04,-3.8147e-08
6.42403e-01,0.04,0.06
6.42405e-01,0.04,-3.8147e-08
6.42406e-01,0.04,0.06
6.42408e-01,0.04,-3.8147e-08
6.42410e-01,0.02,0.06
6.42411e-01,0.04,-3.8147e-08
6.42413e-01,0.04,0.06
6.42414e-01,0.02,-3.8147e-08
6.42416e-01,0.04,0.06
6.42418e-01,0.04,-3.8147e-08
6.42419e-01,0.04,0.06
6.42421e-01,0.04,-3.8147e-08
6.42422e-01,0.04,0.06
6.42424e-01,0.04,-3.8147e-08
6.42426e-01,0.02,0.06
6.42427e-01,0.02,-3.8147e-08
6.42429e-01,0.04,0.06
6.42430e-01,0.02,-3.8147e-08
6.42432e-01,0.04,0.06
6.42434e-01,0.04,-3.8147e-08
6.42435e-01,0.04,0.06
6.42437e-01,0.04,-3.8147e-08
6.42438e-01,0.04,0.06
6.42440e-01,0.04,-3.8147e-08
6.42442e-01,0.02,0.06
6.42443e-01,0.04,-3.8147e-08
6.42445e-01,0.02,0.06
6.42446e-01,0.04,-3.8147e-08
6.42448e-01,0.02,0.06
6.42450e-01,0.04,-3.8147e-08
6.42451e-01,0.04,0.06
6.42453e-01,0.02,-3.8147e-08
6.42454e-01,0.02,0.08
6.42456e-01,0.02,-3.8147e-08
6.42458e-01,0.04,0.06
6.42459e-01,0.04,-3.8147e-08
6.42461e-01,0.02,0.06
6.42462e-01,0.04,-3.8147e-08
6.42464e-01,0.04,0.06
6.42466e-01,0.02,-3.8147e-08
6.42467e-01,0.04,0.06
6.42469e-01,0.04,-3.8147e-08
6.42470e-01,0.04,0.06
6.42472e-01,0.02,-3.8147e-08
6.42474e-01,0.04,0.06
6.42475e-01,0.04,-3.8147e-08
6.42477e-01,0.04,0.06
6.42478e-01,0.04,-0.02
6.42480e-01,0.04,0.06
6.42482e-01,0.04,-3.8147e-08
6.42483e-01,0.04,0.06
6.42485e-01,0.04,-3.8147e-08
6.42486e-01,0.02,0.06
6.42488e-01,0.04,-3.8147e-08
6.42490e-01,0.02,0.08
6.42491e-01,0.02,-3.8147e-08
6.42493e-01,0.02,0.08
6.42494e-01,0.02,-3.8147e-08
6.42496e-01,0.02,0.06
6.42498e-01,0.02,-0.02
6.42499e-01,0.06,0.06
6.42501e-01,0.02,-3.8147e-08
6.42502e-01,0.04,0.06
6.42504e-01,0.04,-3.8147e-08
6.42506e-01,0.04,0.06
6.42507e-01,0.04,-3.8147e-08
6.42509e-01,0.04,0.06
6.42510e-01,0.04,-3.8147e-08
6.42512e-01,0.02,0.08
6.42514e-01,0.04,-3.8147e-08
6.42515e-01,0.04,0.06
6.42517e-01,0.06,-3.8147e-08
6.42518e-01,0.02,0.06
6.42520e-01,0.04,-3.8147e-08
6.42522e-01,0.04,0.06
6.42523e-01,0.04,-3.8147e-08
6.42525e-01,0.04,0.06
6.42526e-01,0.02,-3.8147e-08
6.42528e-01,0.04,0.06
6.42530e-01,0.04,-3.8147e-08
6.42531e-01,0.04,0.06
6.42533e-01,0.02,-3.8147e-08
6.42534e-01,0.04,0.08
6.42536e-01,0.02,-3.8147e-08
6.42538e-01,0.04,0.06
6.42539e-01,0.02,-3.8147e-08
6.42541e-01,0.04,0.06
6.42542e-01,0.04,-3.8147e-08
6.42544e-01,0.04,0.06
6.42546e-01,0.02,-3.8147e-08
6.42547e-01,0.04,0.06
6.42549e-01,0.02,-3.8147e-08
6.42550e-01,0.02,0.06
6.42552e-01,0.02,-3.8147e-08
6.42554e-01,0.04,0.06
6.42555e-01,0.04,-3.8147e-08
6.42557e-01,0.04,0.06
6.42558e-01,0.04,-3.8147e-08
6.42560e-01,0.04,0.08
6.42562e-01,0.04,-3.8147e-08
6.42563e-01,0.02,0.06
6.42565e-01,0.02,-3.8147e-08
6.42566e-01,0.04,0.06
6.42568e-01,0.04,-3.8147e-08
6.42570e-01,0.04,0.06
6.42571e-01,0.04,-3.8147e-08
6.42573e-01,0.04,0.06
6.42574e-01,0.02,-3.8147e-08
6.42576e-01,0.04,0.06
6.42578e-01,0.04,-3.8147e-08
6.42579e-01,0.04,0.06
6.42581e-01,0.02,-3.8147e-08
6.42582e-01,0.02,0.06
6.42584e-01,0.02,-3.8147e-08
6.42586e-01,0.02,0.06
6.42587e-01,0.02,-3.8147e-08
6.42589e-01,0.02,0.06
6.42590e-01,0.02,-3.8147e-08
6.42592e-01,0.02,0.06
6.42594e-01,0.02,-3.8147e-08
6.42595e-01,0.04,0.06
6.42597e-01,0.02,-3.8147e-08
6.42598e-01,0.04,0.06
6.42600e-01,0.04,-3.8147e-08
6.42602e-01,0.04,0.06
6.42603e-01,0.02,-3.8147e-08
6.42605e-01,0.04,0.06
6.42606e-01,0.04,-3.8147e-08
6.42608e-01,0.02,0.06
6.42610e-01,0.02,-3.8147e-08
6.42611e-01,0.06,0.06
6.42613e-01,0.04,-3.8147e-08
6.42614e-01,0.02,0.06
6.42616e-01,0.04,-3.8147e-08
6.42618e-01,0.04,0.06
6.42619e-01,0.04,-3.8147e-08
6.42621e-01,0.02,0.06
6.42622e-01,0.04,-3.8147e-08
6.42624e-01,0.02,0.06
6.42626e-01,0.04,-3.8147e-08
6.42627e-01,0.04,0.06
6.42629e-01,0.02,-3.8147e-08
6.42630e-01,0.02,0.06
