Model,DPO2024B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.002,
Sample Interval,1.6e-07,
Filter Frequency,2e+08,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.5,
Label,,
TIME,CH1,CH1 Peak Detect
6.412643e-01,0.02,0.06
6.412645e-01,0.04,-3.8147e-08
6.412646e-01,0.04,0.06
6.412648e-01,0.02,-3.8147e-08
6.412650e-01,0.02,0.06
6.412651e-01,0.04,-3.8147e-08
6.412653e-01,0.04,0.06
6.412654e-01,0.04,-3.8147e-08
6.412656e-01,0.04,0.06
6.412658e-01,0.04,-3.8147e-08
6.412659e-01,0.04,0.06
6.412661e-01,0.04,-3.8147e-08
6.412662e-01,0.04,0.06
6.412664e-01,0.02,-3.8147e-08
6.412666e-01,0.04,0.06
6.412667e-01,0.04,-3.8147e-08
6.412669e-01,0.02,0.06
6.412670e-01,0.02,-3.8147e-08
6.412672e-01,0.02,0.06
6.412674e-01,0.04,-3.8147e-08
6.412675e-01,0.04,0.06
6.412677e-01,0.02,-3.8147e-08
6.412678e-01,0.04,0.06
6.412680e-01,0.04,-3.8147e-08
6.412682e-01,0.02,0.04
6.412683e-01,0.02,-3.8147e-08
6.412685e-01,0.04,0.06
6.412686e-01,0.02,-3.8147e-08
6.412688e-01,0.04,0.06
6.412690e-01,0.04,-3.8147e-08
6.412691e-01,0.04,0.06
6.412693e-01,0.02,-3.8147e-08
6.412694e-01,0.04,0.06
6.412696e-01,0.04,-3.8147e-08
6.412698e-01,0.02,0.06
6.412699e-01,0.02,-3.8147e-08
6.412701e-01,0.04,0.06
6.412702e-01,-3.8147e-08,-3.8147e-08
6.412704e-01,0.04,0.06
6.412706e-01,0.04,-3.8147e-08
6.412707e-01,0.04,0.06
6.412709e-01,0.02,-3.8147e-08
6.412710e-01,0.02,0.06
6.412712e-01,0.02,-3.8147e-08
6.412714e-01,0.04,0.06
6.412715e-01,0.04,-0.02
6.412717e-01,0.04,0.06
6.412718e-01,0.04,-3.8147e-08
6.412720e-01,0.04,0.06
6.412722e-01,0.04,-3.8147e-08
6.412723e-01,0.04,0.06
6.412725e-01,0.04,-3.8147e-08
6.412726e-01,0.04,0.06
6.412728e-01,0.04,-3.8147e-08
6.412730e-01,0.04,0.06
6.412731e-01,0.02,-3.8147e-08
6.412733e-01,0.04,0.06
6.412734e-01,0.02,-3.8147e-08
6.412736e-01,0.04,0.06
6.412738e-01,0.04,-3.8147e-08
6.412739e-01,0.02,0.06
6.412741e-01,0.02,-3.8147e-08
6.412742e-01,0.02,0.06
6.412744e-01,0.04,-3.8147e-08
6.412746e-01,0.02,0.06
6.412747e-01,0.04,-3.8147e-08
6.412749e-01,0.04,0.06
6.412750e-01,0.02,-3.8147e-08
6.412752e-01,0.02,0.06
6.412754e-01,0.02,-3.8147e-08
6.412755e-01,0.04,0.06
6.412757e-01,-3.8147e-08,-3.8147e-08
6.412758e-01,0.02,0.06
6.412760e-01,0.02,-3.8147e-08
6.412762e-01,0.04,0.06
6.412763e-01,0.02,-3.8147e-08
6.412765e-01,0.04,0.06
6.412766e-01,0.02,-3.8147e-08
6.412768e-01,0.02,0.06
6.412770e-01,0.04,0.02
6.412771e-01,0.02,0.06
6.412773e-01,0.04,-3.8147e-08
6.412774e-01,0.04,0.06
6.412776e-01,0.04,-3.8147e-08
6.412778e-01,0.02,0.06
6.412779e-01,0.04,-3.8147e-08
6.412781e-01,0.02,0.06
6.412782e-01,0.04,-3.8147e-08
6.412784e-01,0.04,0.06
6.412786e-01,0.02,-3.8147e-08
6.412787e-01,0.02,0.06
6.412789e-01,0.04,-3.8147e-08
6.412790e-01,0.04,0.06
6.412792e-01,0.04,-3.8147e-08
6.412794e-01,0.02,0.06
6.412795e-01,0.02,-3.8147e-08
6.412797e-01,0.04,0.06
6.412798e-01,0.04,-3.8147e-08
6.412800e-01,0.04,0.06
6.412802e-01,0.04,-3.8147e-08
6.412803e-01,0.02,0.06
6.412805e-01,0.04,-3.8147e-08
6.412806e-01,0.02,0.06
6.412808e-01,0.04,-3.8147e-08
6.412810e-01,0.04,0.06
6.412811e-01,0.04,-3.8147e-08
6.412813e-01,0.02,0.06
6.412814e-01,0.04,-3.8147e-08
6.412816e-01,0.02,0.06
6.412818e-01,0.04,-3.8147e-08
6.412819e-01,0.04,0.06
6.412821e-01,0.04,-3.8147e-08
6.412822e-01,0.04,0.06
6.412824e-01,0.04,-3.8147e-08
6.412826e-01,0.04,0.06
6.412827e-01,0.04,0.02
6.412829e-01,0.04,0.06
6.412830e-01,0.02,-3.8147e-08
6.412832e-01,0.04,0.06
6.412834e-01,0.02,0.02
6.412835e-01,0.02,0.06
6.412837e-01,0.02,-3.8147e-08
6.412838e-01,0.04,0.06
6.412840e-01,0.04,-3.8147e-08
6.412842e-01,0.02,0.06
6.412843e-01,0.04,-3.8147e-08
6.412845e-01,0.02,0.06
6.412846e-01,0.02,-3.8147e-08
6.412848e-01,0.02,0.06
6.412850e-01,0.02,-3.8147e-08
6.412851e-01,0.04,0.06
6.412853e-01,0.04,-3.8147e-08
6.412854e-01,0.02,0.06
6.412856e-01,0.04,-3.8147e-08
6.412858e-01,0.04,0.06
6.412859e-01,0.02,-3.8147e-08
6.412861e-01,0.04,0.06
6.412862e-01,0.02,-3.8147e-08
6.412864e-01,0.04,0.06
6.412866e-01,0.04,-3.8147e-08
6.412867e-01,0.06,0.06
6.412869e-01,0.04,-3.8147e-08
6.412870e-01,0.02,0.06
6.412872e-01,0.02,-0.02
6.412874e-01,0.02,0.06
6.412875e-01,0.04,-3.8147e-08
6.412877e-01,0.04,0.06
6.412878e-01,0.04,-3.8147e-08
6.412880e-01,0.02,0.06
6.412882e-01,0.04,-3.8147e-08
6.412883e-01,0.04,0.06
6.412885e-01,0.02,-3.8147e-08
6.412886e-01,0.04,0.06
6.412888e-01,0.04,-3.8147e-08
6.412890e-01,0.04,0.06
6.412891e-01,0.04,-3.8147e-08
6.412893e-01,0.04,0.06
6.412894e-01,0.02,-3.8147e-08
6.412896e-01,0.04,0.06
6.412898e-01,0.06,-3.8147e-08
6.412899e-01,0.02,0.06
6.412901e-01,0.04,-3.8147e-08
6.412902e-01,0.04,0.06
6.412904e-01,0.04,-3.8147e-08
6.412906e-01,0.02,0.06
6.412907e-01,0.04,-3.8147e-08
6.412909e-01,0.04,0.06
6.412910e-01,0.02,-3.8147e-08
6.412912e-01,0.04,0.06
6.412914e-01,0.04,-3.8147e-08
6.412915e-01,0.02,0.06
6.412917e-01,0.02,-3.8147e-08
6.412918e-01,0.04,0.06
6.412920e-01,0.04,-3.8147e-08
6.412922e-01,0.04,0.06
6.412923e-01,0.04,-3.8147e-08
6.412925e-01,0.04,0.06
6.412926e-01,0.02,-3.8147e-08
6.412928e-01,0.02,0.06
6.412930e-01,0.02,-3.8147e-08
6.412931e-01,0.04,0.06
6.412933e-01,0.04,-3.8147e-08
6.412934e-01,0.04,0.06
6.412936e-01,0.02,-3.8147e-08
6.412938e-01,0.04,0.06
6.412939e-01,0.02,0.02
6.412941e-01,0.04,0.06
6.412942e-01,0.02,-3.8147e-08
6.412944e-01,0.04,0.06
6.412946e-01,0.02,0.02
6.412947e-01,0.02,0.06
6.412949e-01,0.04,-3.8147e-08
6.412950e-01,0.04,0.06
6.412952e-01,0.02,-3.8147e-08
6.412954e-01,0.04,0.06
6.412955e-01,0.04,-3.8147e-08
6.412957e-01,0.02,0.06
6.412958e-01,0.04,-3.8147e-08
6.412960e-01,0.02,0.06
6.412962e-01,0.02,-3.8147e-08
6.412963e-01,0.04,0.06
6.412965e-01,0.06,-3.8147e-08
6.412966e-01,0.04,0.06
6.412968e-01,0.04,-3.8147e-08
6.412970e-01,0.04,0.06
6.412971e-01,0.04,-3.8147e-08
6.412973e-01,0.04,0.08
6.412974e-01,0.04,-3.8147e-08
6.412976e-01,0.04,0.06
6.412978e-01,0.04,-3.8147e-08
6.412979e-01,0.04,0.06
6.412981e-01,0.04,0.02
6.412982e-01,0.04,0.06
6.412984e-01,0.02,-3.8147e-08
6.412986e-01,0.02,0.06
6.412987e-01,0.04,-3.8147e-08
6.412989e-01,0.04,0.06
6.412990e-01,0.04,-3.8147e-08
6.412992e-01,0.04,0.06
6.412994e-01,0.02,-3.8147e-08
6.412995e-01,0.02,0.06
6.412997e-01,0.02,-3.8147e-08
6.412998e-01,0.02,0.06
6.413000e-01,0.04,-3.8147e-08
6.413002e-01,0.04,0.06
6.413003e-01,0.06,-3.8147e-08
6.413005e-01,0.02,0.06
6.413006e-01,0.04,-3.8147e-08
6.413008e-01,0.02,0.06
6.413010e-01,0.02,-3.8147e-08
6.413011e-01,0.04,0.06
6.413013e-01,0.04,-3.8147e-08
6.413014e-01,0.02,0.06
6.413016e-01,0.04,-3.8147e-08
6.413018e-01,0.04,0.06
6.413019e-01,0.04,-3.8147e-08
6.413021e-01,0.04,0.06
6.413022e-01,0.02,-3.8147e-08
6.413024e-01,0.04,0.06
6.413026e-01,0.02,-3.8147e-08
6.413027e-01,0.04,0.06
6.413029e-01,0.02,-3.8147e-08
6.413030e-01,0.04,0.06
6.413032e-01,0.02,-3.8147e-08
6.413034e-01,0.02,0.06
6.413035e-01,0.04,-3.8147e-08
6.413037e-01,0.04,0.06
6.413038e-01,0.04,-3.8147e-08
6.413040e-01,0.04,0.06
6.413042e-01,0.04,-3.8147e-08
6.413043e-01,0.04,0.06
6.413045e-01,0.04,-3.8147e-08
6.413046e-01,0.04,0.06
6.413048e-01,0.04,-3.8147e-08
6.413050e-01,0.02,0.06
6.413051e-01,0.02,-3.8147e-08
6.413053e-01,0.04,0.06
6.413054e-01,0.02,-3.8147e-08
6.413056e-01,0.04,0.06
6.413058e-01,0.02,-3.8147e-08
6.413059e-01,0.04,0.06
6.413061e-01,0.04,-3.8147e-08
6.413062e-01,0.04,0.06
6.413064e-01,0.02,-3.8147e-08
6.413066e-01,0.04,0.06
6.413067e-01,0.04,-3.8147e-08
6.413069e-01,0.02,0.06
6.413070e-01,0.04,-3.8147e-08
6.413072e-01,0.06,0.06
6.413074e-01,0.04,-3.8147e-08
6.413075e-01,0.02,0.06
6.413077e-01,0.02,-3.8147e-08
6.413078e-01,0.06,0.06
6.413080e-01,0.04,-3.8147e-08
6.413082e-01,0.04,0.06
6.413083e-01,0.02,-3.8147e-08
6.413085e-01,0.04,0.06
6.413086e-01,0.04,-3.8147e-08
6.413088e-01,0.04,0.06
6.413090e-01,0.04,-3.8147e-08
6.413091e-01,0.02,0.06
6.413093e-01,0.02,-3.8147e-08
6.413094e-01,0.02,0.06
6.413096e-01,0.02,-3.8147e-08
6.413098e-01,0.04,0.06
6.413099e-01,0.02,-3.8147e-08
6.413101e-01,0.04,0.06
6.413102e-01,0.04,-3.8147e-08
6.413104e-01,0.04,0.06
6.413106e-01,0.04,-3.8147e-08
6.413107e-01,0.04,0.06
6.413109e-01,0.02,0.02
6.413110e-01,0.02,0.06
6.413112e-01,0.02,-3.8147e-08
6.413114e-01,0.04,0.06
6.413115e-01,0.02,-0.02
6.413117e-01,0.04,0.06
6.413118e-01,0.04,-3.8147e-08
6.413120e-01,0.06,0.06
6.413122e-01,0.02,-3.8147e-08
6.413123e-01,0.04,0.06
6.413125e-01,0.04,-3.8147e-08
6.413126e-01,0.02,0.06
6.413128e-01,0.04,-3.8147e-08
6.413130e-01,0.04,0.06
6.413131e-01,0.02,-3.8147e-08
6.413133e-01,0.02,0.06
6.413134e-01,0.02,-3.8147e-08
6.413136e-01,0.02,0.06
6.413138e-01,0.04,-3.8147e-08
6.413139e-01,0.06,0.06
6.413141e-01,0.04,-3.8147e-08
6.413142e-01,0.06,0.06
6.413144e-01,0.04,-3.8147e-08
6.413146e-01,0.04,0.06
6.413147e-01,0.02,-3.8147e-08
6.413149e-01,0.04,0.06
6.413150e-01,0.04,-3.8147e-08
6.413152e-01,0.04,0.06
6.413154e-01,0.04,-3.8147e-08
6.413155e-01,0.04,0.06
6.413157e-01,0.04,-3.8147e-08
6.413158e-01,0.04,0.06
6.413160e-01,0.04,-3.8147e-08
6.413162e-01,0.02,0.06
6.413163e-01,0.02,-3.8147e-08
6.413165e-01,0.02,0.06
6.413166e-01,0.04,-3.8147e-08
6.413168e-01,0.02,0.06
6.413170e-01,0.02,-3.8147e-08
6.413171e-01,0.04,0.06
6.413173e-01,0.02,-0.02
6.413174e-01,0.04,0.06
6.413176e-01,0.04,-3.8147e-08
6.413178e-01,0.02,0.06
6.413179e-01,0.04,-3.8147e-08
6.413181e-01,0.04,0.06
6.413182e-01,0.04,-3.8147e-08
6.413184e-01,0.04,0.06
6.413186e-01,0.04,-3.8147e-08
6.413187e-01,0.04,0.06
6.413189e-01,0.02,-3.8147e-08
6.413190e-01,0.04,0.06
6.413192e-01,0.02,-3.8147e-08
6.413194e-01,0.02,0.06
6.413195e-01,0.04,-3.8147e-08
6.413197e-01,0.02,0.06
6.413198e-01,0.02,-3.8147e-08
6.413200e-01,0.04,0.06
6.413202e-01,0.04,-3.8147e-08
6.413203e-01,0.04,0.06
6.413205e-01,0.02,-3.8147e-08
6.413206e-01,0.04,0.06
6.413208e-01,0.04,-3.8147e-08
6.413210e-01,0.04,0.06
6.413211e-01,0.04,-3.8147e-08
6.413213e-01,0.04,0.06
6.413214e-01,0.06,-3.8147e-08
6.413216e-01,0.02,0.06
6.413218e-01,0.04,-3.8147e-08
6.413219e-01,0.04,0.06
6.413221e-01,0.02,-3.8147e-08
6.413222e-01,0.04,0.06
6.413224e-01,0.04,-3.8147e-08
6.413226e-01,0.04,0.06
6.413227e-01,0.04,-3.8147e-08
6.413229e-01,0.04,0.06
6.413230e-01,0.04,-3.8147e-08
6.413232e-01,0.04,0.06
6.413234e-01,0.04,-3.8147e-08
6.413235e-01,0.04,0.06
6.413237e-01,0.04,-3.8147e-08
6.413238e-01,0.04,0.06
6.413240e-01,0.04,-3.8147e-08
6.413242e-01,0.02,0.06
6.413243e-01,0.02,-3.8147e-08
6.413245e-01,0.02,0.06
6.413246e-01,0.02,-3.8147e-08
6.413248e-01,0.02,0.06
6.413250e-01,0.04,-3.8147e-08
6.413251e-01,0.04,0.06
6.413253e-01,0.04,-3.8147e-08
6.413254e-01,0.02,0.06
6.413256e-01,0.04,-3.8147e-08
6.413258e-01,0.04,0.06
6.413259e-01,0.04,0.02
6.413261e-01,0.04,0.06
6.413262e-01,0.04,-3.8147e-08
6.413264e-01,0.02,0.06
6.413266e-01,0.04,-3.8147e-08
6.413267e-01,0.02,0.06
6.413269e-01,0.02,-3.8147e-08
6.413270e-01,0.04,0.06
6.413272e-01,0.04,-3.8147e-08
6.413274e-01,0.04,0.06
6.413275e-01,0.04,-3.8147e-08
6.413277e-01,0.04,0.06
6.413278e-01,0.02,-3.8147e-08
6.413280e-01,0.02,0.06
6.413282e-01,0.02,-3.8147e-08
6.413283e-01,0.02,0.06
6.413285e-01,0.04,-3.8147e-08
6.413286e-01,0.04,0.06
6.413288e-01,0.04,-3.8147e-08
6.413290e-01,0.02,0.06
6.413291e-01,0.04,-3.8147e-08
6.413293e-01,0.02,0.06
6.413294e-01,0.04,-3.8147e-08
6.413296e-01,0.04,0.06
6.413298e-01,0.02,-3.8147e-08
6.413299e-01,0.04,0.06
6.413301e-01,0.02,-3.8147e-08
6.413302e-01,0.02,0.06
6.413304e-01,0.04,-3.8147e-08
6.413306e-01,0.04,0.06
6.413307e-01,0.04,-3.8147e-08
6.413309e-01,0.04,0.06
6.413310e-01,0.02,-3.8147e-08
6.413312e-01,0.02,0.06
6.413314e-01,0.02,-3.8147e-08
6.413315e-01,0.02,0.06
6.413317e-01,0.04,-3.8147e-08
6.413318e-01,0.02,0.06
6.413320e-01,0.02,-3.8147e-08
6.413322e-01,0.02,0.04
6.413323e-01,0.04,-3.8147e-08
6.413325e-01,0.06,0.06
6.413326e-01,0.04,-3.8147e-08
6.413328e-01,-3.8147e-08,0.06
6.413330e-01,0.04,-3.8147e-08
6.413331e-01,0.02,0.06
6.413333e-01,0.02,-3.8147e-08
6.413334e-01,0.02,0.06
6.413336e-01,0.02,-3.8147e-08
6.413338e-01,0.02,0.06
6.413339e-01,0.02,-3.8147e-08
6.413341e-01,0.04,0.06
6.413342e-01,0.04,-3.8147e-08
6.413344e-01,0.02,0.06
6.413346e-01,0.02,-3.8147e-08
6.413347e-01,0.02,0.06
6.413349e-01,0.04,-0.02
6.413350e-01,0.02,0.06
6.413352e-01,0.02,-0.02
6.413354e-01,0.04,0.06
6.413355e-01,0.04,-3.8147e-08
6.413357e-01,0.02,0.06
6.413358e-01,0.04,-3.8147e-08
6.413360e-01,0.04,0.06
6.413362e-01,0.02,-3.8147e-08
6.413363e-01,0.04,0.06
6.413365e-01,0.02,-3.8147e-08
6.413366e-01,0.02,0.06
6.413368e-01,0.04,-3.8147e-08
6.413370e-01,0.04,0.06
6.413371e-01,0.04,-3.8147e-08
6.413373e-01,0.04,0.06
6.413374e-01,0.02,-3.8147e-08
6.413376e-01,0.04,0.06
6.413378e-01,0.04,-3.8147e-08
6.413379e-01,0.02,0.06
6.413381e-01,0.04,-3.8147e-08
6.413382e-01,0.04,0.06
6.413384e-01,0.04,-3.8147e-08
6.413386e-01,0.04,0.06
6.413387e-01,0.04,-3.8147e-08
6.413389e-01,0.04,0.06
6.413390e-01,0.04,-3.8147e-08
6.413392e-01,0.04,0.06
6.413394e-01,0.04,-3.8147e-08
6.413395e-01,0.04,0.06
6.413397e-01,0.02,0.02
6.413398e-01,0.04,0.06
6.413400e-01,0.04,-3.8147e-08
6.413402e-01,0.04,0.06
6.413403e-01,0.02,0.02
6.413405e-01,0.04,0.06
6.413406e-01,0.04,-3.8147e-08
6.413408e-01,0.04,0.08
6.413410e-01,0.04,0.02
6.413411e-01,0.04,0.06
6.413413e-01,0.04,0.02
6.413414e-01,0.02,0.06
6.413416e-01,0.04,-3.8147e-08
6.413418e-01,0.04,0.06
6.413419e-01,0.02,-3.8147e-08
6.413421e-01,0.04,0.06
6.413422e-01,0.04,0.02
6.413424e-01,0.04,0.06
6.413426e-01,0.04,-3.8147e-08
6.413427e-01,0.04,0.06
6.413429e-01,0.02,-3.8147e-08
6.413430e-01,0.02,0.06
6.413432e-01,0.02,-3.8147e-08
6.413434e-01,0.02,0.06
6.413435e-01,0.04,-3.8147e-08
6.413437e-01,0.06,0.08
6.413438e-01,0.04,-3.8147e-08
6.413440e-01,0.04,0.06
6.413442e-01,0.04,-3.8147e-08
6.413443e-01,0.02,0.06
6.413445e-01,0.04,0.02
6.413446e-01,0.02,0.06
6.413448e-01,0.02,-3.8147e-08
6.413450e-01,0.04,0.06
6.413451e-01,0.04,-3.8147e-08
6.413453e-01,0.04,0.06
6.413454e-01,0.04,-3.8147e-08
6.413456e-01,0.04,0.06
6.413458e-01,0.04,-3.8147e-08
6.413459e-01,0.04,0.06
6.413461e-01,0.02,-3.8147e-08
6.413462e-01,0.02,0.06
6.413464e-01,0.06,-3.8147e-08
6.413466e-01,0.04,0.06
6.413467e-01,0.04,-3.8147e-08
6.413469e-01,0.04,0.06
6.413470e-01,0.04,-3.8147e-08
6.413472e-01,0.06,0.06
6.413474e-01,0.04,-3.8147e-08
6.413475e-01,0.02,0.06
6.413477e-01,0.02,-3.8147e-08
6.413478e-01,0.02,0.06
6.413480e-01,0.02,-3.8147e-08
6.413482e-01,0.04,0.06
6.413483e-01,0.02,-3.8147e-08
6.413485e-01,0.04,0.06
6.413486e-01,0.02,-3.8147e-08
6.413488e-01,0.04,0.06
6.413490e-01,0.04,-0.02
6.413491e-01,0.04,0.06
6.413493e-01,0.02,-3.8147e-08
6.413494e-01,0.02,0.06
6.413496e-01,0.04,-3.8147e-08
6.413498e-01,0.02,0.04
6.413499e-01,0.02,-3.8147e-08
6.413501e-01,0.04,0.06
6.413502e-01,0.02,-3.8147e-08
6.413504e-01,0.04,0.06
6.413506e-01,0.02,-3.8147e-08
6.413507e-01,0.04,0.06
6.413509e-01,0.04,-3.8147e-08
6.413510e-01,0.04,0.06
6.413512e-01,0.02,-3.8147e-08
6.413514e-01,0.04,0.06
6.413515e-01,0.04,-3.8147e-08
6.413517e-01,0.04,0.06
6.413518e-01,0.04,-3.8147e-08
6.413520e-01,0.02,0.06
6.413522e-01,0.04,-3.8147e-08
6.413523e-01,0.04,0.06
6.413525e-01,0.04,-3.8147e-08
6.413526e-01,0.04,0.06
6.413528e-01,0.02,-3.8147e-08
6.413530e-01,0.04,0.06
6.413531e-01,0.04,-3.8147e-08
6.413533e-01,0.02,0.06
6.413534e-01,0.02,-3.8147e-08
6.413536e-01,0.04,0.06
6.413538e-01,0.04,-3.8147e-08
6.413539e-01,0.02,0.06
6.413541e-01,0.04,-3.8147e-08
6.413542e-01,0.04,0.06
6.413544e-01,0.04,-3.8147e-08
6.413546e-01,0.04,0.06
6.413547e-01,0.02,-3.8147e-08
6.413549e-01,0.02,0.06
6.413550e-01,0.02,-3.8147e-08
6.413552e-01,0.02,0.06
6.413554e-01,0.04,-0.02
6.413555e-01,0.04,0.06
6.413557e-01,0.02,-3.8147e-08
6.413558e-01,0.02,0.06
6.413560e-01,0.04,-3.8147e-08
6.413562e-01,0.04,0.06
6.413563e-01,0.04,-3.8147e-08
6.413565e-01,0.02,0.06
6.413566e-01,0.04,-3.8147e-08
6.413568e-01,0.04,0.06
6.413570e-01,0.02,-3.8147e-08
6.413571e-01,0.04,0.06
6.413573e-01,0.04,-3.8147e-08
6.413574e-01,0.04,0.06
6.413576e-01,0.04,-3.8147e-08
6.413578e-01,0.04,0.06
6.413579e-01,0.02,-3.8147e-08
6.413581e-01,0.04,0.06
6.413582e-01,0.04,-3.8147e-08
6.413584e-01,0.04,0.06
6.413586e-01,0.02,-3.8147e-08
6.413587e-01,0.04,0.06
6.413589e-01,0.04,-3.8147e-08
6.413590e-01,0.04,0.06
6.413592e-01,0.04,-3.8147e-08
6.413594e-01,0.04,0.06
6.413595e-01,0.02,-3.8147e-08
6.413597e-01,0.02,0.06
6.413598e-01,0.04,-3.8147e-08
6.413600e-01,0.02,0.06
6.413602e-01,0.02,-3.8147e-08
6.413603e-01,0.04,0.06
6.413605e-01,0.02,-3.8147e-08
6.413606e-01,0.04,0.06
6.413608e-01,0.04,-3.8147e-08
6.413610e-01,0.04,0.06
6.413611e-01,0.02,-3.8147e-08
6.413613e-01,0.02,0.06
6.413614e-01,0.04,0.02
6.413616e-01,0.04,0.06
6.413618e-01,0.04,-3.8147e-08
6.413619e-01,0.06,0.06
6.413621e-01,0.02,-3.8147e-08
6.413622e-01,0.04,0.06
6.413624e-01,0.04,-3.8147e-08
6.413626e-01,0.04,0.06
6.413627e-01,0.04,0.02
6.413629e-01,0.04,0.06
6.413630e-01,0.02,-0.02
6.413632e-01,0.04,0.06
6.413634e-01,0.04,0.02
6.413635e-01,0.04,0.06
6.413637e-01,0.04,-3.8147e-08
6.413638e-01,0.04,0.06
6.413640e-01,0.04,-3.8147e-08
6.413642e-01,0.04,0.06
6.413643e-01,0.04,0.02
6.413645e-01,0.02,0.06
6.413646e-01,0.04,-3.8147e-08
6.413648e-01,0.02,0.06
6.413650e-01,0.02,-3.8147e-08
6.413651e-01,0.02,0.06
6.413653e-01,0.02,-3.8147e-08
6.413654e-01,0.04,0.06
6.413656e-01,0.02,-3.8147e-08
6.413658e-01,0.02,0.06
6.413659e-01,0.04,-3.8147e-08
6.413661e-01,0.06,0.06
6.413662e-01,0.04,-3.8147e-08
6.413664e-01,0.02,0.06
6.413666e-01,0.04,-3.8147e-08
6.413667e-01,0.04,0.06
6.413669e-01,0.02,-3.8147e-08
6.413670e-01,0.02,0.06
6.413672e-01,0.06,-3.8147e-08
6.413674e-01,0.04,0.06
6.413675e-01,0.04,-3.8147e-08
6.413677e-01,0.02,0.06
6.413678e-01,0.04,-3.8147e-08
6.413680e-01,0.02,0.06
6.413682e-01,0.04,-3.8147e-08
6.413683e-01,0.04,0.06
6.413685e-01,0.02,-3.8147e-08
6.413686e-01,0.04,0.06
6.413688e-01,0.04,-3.8147e-08
6.413690e-01,0.04,0.06
6.413691e-01,0.04,-3.8147e-08
6.413693e-01,0.04,0.04
6.413694e-01,0.04,-3.8147e-08
6.413696e-01,0.02,0.08
6.413698e-01,0.02,-3.8147e-08
6.413699e-01,0.02,0.06
6.413701e-01,0.02,-3.8147e-08
6.413702e-01,0.02,0.04
6.413704e-01,0.04,-3.8147e-08
6.413706e-01,0.04,0.06
6.413707e-01,0.02,-3.8147e-08
6.413709e-01,0.04,0.06
6.413710e-01,0.02,-3.8147e-08
6.413712e-01,0.02,0.06
6.413714e-01,0.06,-3.8147e-08
6.413715e-01,0.02,0.06
6.413717e-01,0.04,-3.8147e-08
6.413718e-01,0.02,0.06
6.413720e-01,0.04,-3.8147e-08
6.413722e-01,0.04,0.06
6.413723e-01,0.04,0.02
6.413725e-01,0.06,0.06
6.413726e-01,0.02,-3.8147e-08
6.413728e-01,0.04,0.06
6.413730e-01,0.04,-3.8147e-08
6.413731e-01,0.04,0.06
6.413733e-01,0.06,-3.8147e-08
6.413734e-01,0.02,0.06
6.413736e-01,0.06,0.02
6.413738e-01,0.04,0.06
6.413739e-01,0.04,-3.8147e-08
6.413741e-01,0.02,0.06
6.413742e-01,0.04,-3.8147e-08
6.413744e-01,0.04,0.06
6.413746e-01,0.04,-3.8147e-08
6.413747e-01,0.04,0.06
6.413749e-01,0.04,-3.8147e-08
6.413750e-01,0.06,0.06
6.413752e-01,0.04,-3.8147e-08
6.413754e-01,0.04,0.06
6.413755e-01,0.06,-3.8147e-08
6.413757e-01,0.02,0.06
6.413758e-01,0.04,-3.8147e-08
6.413760e-01,0.02,0.06
6.413762e-01,0.04,-3.8147e-08
6.413763e-01,0.02,0.06
6.413765e-01,0.04,-3.8147e-08
6.413766e-01,0.04,0.06
6.413768e-01,0.02,-3.8147e-08
6.413770e-01,0.04,0.06
6.413771e-01,0.02,-3.8147e-08
6.413773e-01,0.02,0.06
6.413774e-01,0.02,-3.8147e-08
6.413776e-01,0.02,0.06
6.413778e-01,0.04,-3.8147e-08
6.413779e-01,0.04,0.06
6.413781e-01,0.04,-3.8147e-08
6.413782e-01,0.04,0.06
6.413784e-01,0.02,-3.8147e-08
6.413786e-01,0.04,0.06
6.413787e-01,0.02,-3.8147e-08
6.413789e-01,0.02,0.06
6.413790e-01,0.02,-3.8147e-08
6.413792e-01,0.02,0.06
6.413794e-01,0.02,-3.8147e-08
6.413795e-01,0.04,0.06
6.413797e-01,-3.8147e-08,-3.8147e-08
6.413798e-01,0.02,0.06
6.413800e-01,0.04,-3.8147e-08
6.413802e-01,0.02,0.06
6.413803e-01,0.02,-3.8147e-08
6.413805e-01,0.02,0.06
6.413806e-01,-3.8147e-08,-3.8147e-08
6.413808e-01,0.02,0.06
6.413810e-01,0.04,-3.8147e-08
6.413811e-01,0.02,0.06
6.413813e-01,0.04,-3.8147e-08
6.413814e-01,0.02,0.06
6.413816e-01,0.04,-3.8147e-08
6.413818e-01,0.04,0.06
6.413819e-01,0.02,-3.8147e-08
6.413821e-01,0.04,0.06
6.413822e-01,0.02,-3.8147e-08
6.413824e-01,0.02,0.06
6.413826e-01,0.04,-3.8147e-08
6.413827e-01,0.02,0.06
6.413829e-01,0.02,-3.8147e-08
6.413830e-01,0.04,0.06
6.413832e-01,0.04,-3.8147e-08
6.413834e-01,0.04,0.06
6.413835e-01,0.04,-3.8147e-08
6.413837e-01,0.04,0.06
6.413838e-01,0.04,-3.8147e-08
6.413840e-01,0.06,0.06
6.413842e-01,0.04,-3.8147e-08
6.413843e-01,0.02,0.06
6.413845e-01,0.02,-3.8147e-08
