Model,DPO2024B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.002,
Sample Interval,1.6e-07,
Filter Frequency,2e+08,
Record Length,125000,
Gating,0.0% to 100.0%,
Probe Attenuation,10,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.5,
Label,,
TIME,CH1,CH1 Peak Detect
6.258685e-01,0.48,0.5
6.258686e-01,0.46,0.44
6.258688e-01,0.46,0.48
6.258690e-01,0.46,0.44
6.258691e-01,0.46,0.48
6.258693e-01,0.46,0.44
6.258694e-01,0.48,0.48
6.258696e-01,0.46,0.44
6.258698e-01,0.46,0.5
6.258699e-01,0.46,0.44
6.258701e-01,0.46,0.5
6.258702e-01,0.46,0.44
6.258704e-01,0.46,0.5
6.258706e-01,0.46,0.44
6.258707e-01,0.46,0.48
6.258709e-01,0.46,0.44
6.258710e-01,0.46,0.5
6.258712e-01,0.46,0.44
6.258714e-01,0.46,0.5
6.258715e-01,0.46,0.44
6.258717e-01,0.46,0.5
6.258718e-01,0.46,0.44
6.258720e-01,0.48,0.5
6.258722e-01,0.46,0.44
6.258723e-01,0.46,0.5
6.258725e-01,0.5,0.44
6.258726e-01,0.46,0.5
6.258728e-01,0.48,0.44
6.258730e-01,0.44,0.5
6.258731e-01,0.46,0.44
6.258733e-01,0.48,0.48
6.258734e-01,0.46,0.44
6.258736e-01,0.46,0.5
6.258738e-01,0.46,0.44
6.258739e-01,0.46,0.5
6.258741e-01,0.48,0.44
6.258742e-01,0.48,0.5
6.258744e-01,0.46,0.44
6.258746e-01,0.46,0.5
6.258747e-01,0.48,0.44
6.258749e-01,0.48,0.5
6.258750e-01,0.46,0.44
6.258752e-01,0.46,0.5
6.258754e-01,0.46,0.44
6.258755e-01,0.48,0.48
6.258757e-01,0.48,0.44
6.258758e-01,0.46,0.5
6.258760e-01,0.48,0.44
6.258762e-01,0.48,0.5
6.258763e-01,0.48,0.44
6.258765e-01,0.48,0.5
6.258766e-01,0.48,0.44
6.258768e-01,0.46,0.5
6.258770e-01,0.48,0.44
6.258771e-01,0.46,0.5
6.258773e-01,0.46,0.44
6.258774e-01,0.46,0.5
6.258776e-01,0.48,0.44
6.258778e-01,0.46,0.5
6.258779e-01,0.48,0.44
6.258781e-01,0.46,0.5
6.258782e-01,0.46,0.44
6.258784e-01,0.46,0.5
6.258786e-01,0.46,0.44
6.258787e-01,0.46,0.5
6.258789e-01,0.46,0.44
6.258790e-01,0.46,0.48
6.258792e-01,0.46,0.44
6.258794e-01,0.46,0.5
6.258795e-01,0.46,0.44
6.258797e-01,0.46,0.5
6.258798e-01,0.46,0.44
6.258800e-01,0.46,0.5
6.258802e-01,0.46,0.44
6.258803e-01,0.46,0.48
6.258805e-01,0.46,0.44
6.258806e-01,0.46,0.5
6.258808e-01,0.46,0.44
6.258810e-01,0.46,0.5
6.258811e-01,0.46,0.44
6.258813e-01,0.46,0.5
6.258814e-01,0.46,0.44
6.258816e-01,0.46,0.48
6.258818e-01,0.48,0.44
6.258819e-01,0.48,0.5
6.258821e-01,0.48,0.44
6.258822e-01,0.46,0.48
6.258824e-01,0.48,0.44
6.258826e-01,0.44,0.5
6.258827e-01,0.46,0.44
6.258829e-01,0.46,0.5
6.258830e-01,0.48,0.44
6.258832e-01,0.46,0.5
6.258834e-01,0.46,0.44
6.258835e-01,0.48,0.5
6.258837e-01,0.44,0.44
6.258838e-01,0.46,0.5
6.258840e-01,0.46,0.44
6.258842e-01,0.48,0.5
6.258843e-01,0.46,0.44
6.258845e-01,0.46,0.5
6.258846e-01,0.48,0.44
6.258848e-01,0.46,0.5
6.258850e-01,0.46,0.44
6.258851e-01,0.46,0.5
6.258853e-01,0.48,0.44
6.258854e-01,0.46,0.5
6.258856e-01,0.46,0.44
6.258858e-01,0.46,0.5
6.258859e-01,0.48,0.44
6.258861e-01,0.48,0.5
6.258862e-01,0.46,0.44
6.258864e-01,0.46,0.5
6.258866e-01,0.44,0.44
6.258867e-01,0.48,0.5
6.258869e-01,0.46,0.44
6.258870e-01,0.48,0.5
6.258872e-01,0.46,0.44
6.258874e-01,0.48,0.5
6.258875e-01,0.48,0.44
6.258877e-01,0.46,0.5
6.258878e-01,0.46,0.44
6.258880e-01,0.44,0.5
6.258882e-01,0.46,0.44
6.258883e-01,0.48,0.5
6.258885e-01,0.46,0.44
6.258886e-01,0.46,0.5
6.258888e-01,0.46,0.44
6.258890e-01,0.46,0.5
6.258891e-01,0.46,0.44
6.258893e-01,0.46,0.5
6.258894e-01,0.46,0.44
6.258896e-01,0.48,0.5
6.258898e-01,0.48,0.44
6.258899e-01,0.46,0.5
6.258901e-01,0.48,0.44
6.258902e-01,0.46,0.5
6.258904e-01,0.48,0.44
6.258906e-01,0.46,0.5
6.258907e-01,0.46,0.44
6.258909e-01,0.48,0.48
6.258910e-01,0.46,0.44
6.258912e-01,0.46,0.5
6.258914e-01,0.48,0.44
6.258915e-01,0.46,0.5
6.258917e-01,0.48,0.44
6.258918e-01,0.46,0.5
6.258920e-01,0.44,0.44
6.258922e-01,0.46,0.5
6.258923e-01,0.48,0.44
6.258925e-01,0.46,0.5
6.258926e-01,0.46,0.44
6.258928e-01,0.46,0.48
6.258930e-01,0.46,0.44
6.258931e-01,0.48,0.48
6.258933e-01,0.48,0.44
6.258934e-01,0.48,0.5
6.258936e-01,0.46,0.44
6.258938e-01,0.48,0.48
6.258939e-01,0.48,0.44
6.258941e-01,0.46,0.48
6.258942e-01,0.46,0.44
6.258944e-01,0.46,0.5
6.258946e-01,0.48,0.44
6.258947e-01,0.46,0.5
6.258949e-01,0.46,0.44
6.258950e-01,0.46,0.5
6.258952e-01,0.46,0.44
6.258954e-01,0.44,0.48
6.258955e-01,0.46,0.44
6.258957e-01,0.46,0.5
6.258958e-01,0.46,0.44
6.258960e-01,0.46,0.48
6.258962e-01,0.46,0.44
6.258963e-01,0.46,0.5
6.258965e-01,0.46,0.44
6.258966e-01,0.46,0.5
6.258968e-01,0.46,0.44
6.258970e-01,0.48,0.48
6.258971e-01,0.48,0.44
6.258973e-01,0.46,0.48
6.258974e-01,0.46,0.44
6.258976e-01,0.46,0.5
6.258978e-01,0.46,0.44
6.258979e-01,0.46,0.48
6.258981e-01,0.46,0.44
6.258982e-01,0.48,0.5
6.258984e-01,0.48,0.44
6.258986e-01,0.44,0.5
6.258987e-01,0.44,0.44
6.258989e-01,0.46,0.52
6.258990e-01,0.48,0.44
6.258992e-01,0.46,0.5
6.258994e-01,0.46,0.44
6.258995e-01,0.46,0.48
6.258997e-01,0.48,0.44
6.258998e-01,0.48,0.48
6.259000e-01,0.46,0.44
6.259002e-01,0.48,0.5
6.259003e-01,0.48,0.44
6.259005e-01,0.44,0.48
6.259006e-01,0.46,0.44
6.259008e-01,0.46,0.5
6.259010e-01,0.46,0.44
6.259011e-01,0.48,0.5
6.259013e-01,0.46,0.44
6.259014e-01,0.46,0.48
6.259016e-01,0.48,0.44
6.259018e-01,0.48,0.48
6.259019e-01,0.48,0.44
6.259021e-01,0.46,0.48
6.259022e-01,0.46,0.44
6.259024e-01,0.48,0.48
6.259026e-01,0.46,0.44
6.259027e-01,0.46,0.5
6.259029e-01,0.48,0.44
6.259030e-01,0.44,0.5
6.259032e-01,0.48,0.44
6.259034e-01,0.46,0.5
6.259035e-01,0.46,0.44
6.259037e-01,0.46,0.5
6.259038e-01,0.48,0.44
6.259040e-01,0.48,0.5
6.259042e-01,0.48,0.44
6.259043e-01,0.46,0.5
6.259045e-01,0.48,0.44
6.259046e-01,0.48,0.5
6.259048e-01,0.46,0.44
6.259050e-01,0.48,0.48
6.259051e-01,0.46,0.44
6.259053e-01,0.46,0.5
6.259054e-01,0.46,0.44
6.259056e-01,0.48,0.5
6.259058e-01,0.46,0.44
6.259059e-01,0.46,0.5
6.259061e-01,0.48,0.44
6.259062e-01,0.48,0.5
6.259064e-01,0.48,0.44
6.259066e-01,0.48,0.5
6.259067e-01,0.48,0.44
6.259069e-01,0.46,0.5
6.259070e-01,0.46,0.44
6.259072e-01,0.46,0.5
6.259074e-01,0.46,0.44
6.259075e-01,0.46,0.5
6.259077e-01,0.46,0.44
6.259078e-01,0.46,0.5
6.259080e-01,0.48,0.44
6.259082e-01,0.46,0.48
6.259083e-01,0.46,0.44
6.259085e-01,0.46,0.5
6.259086e-01,0.46,0.44
6.259088e-01,0.48,0.5
6.259090e-01,0.46,0.44
6.259091e-01,0.48,0.5
6.259093e-01,0.46,0.44
6.259094e-01,0.46,0.48
6.259096e-01,0.46,0.44
6.259098e-01,0.46,0.5
6.259099e-01,0.44,0.44
6.259101e-01,0.46,0.5
6.259102e-01,0.44,0.44
6.259104e-01,0.46,0.5
6.259106e-01,0.46,0.44
6.259107e-01,0.46,0.5
6.259109e-01,0.46,0.44
6.259110e-01,0.48,0.5
6.259112e-01,0.46,0.44
6.259114e-01,0.46,0.48
6.259115e-01,0.46,0.44
6.259117e-01,0.46,0.5
6.259118e-01,0.46,0.44
6.259120e-01,0.46,0.5
6.259122e-01,0.48,0.44
6.259123e-01,0.46,0.5
6.259125e-01,0.44,0.44
6.259126e-01,0.48,0.48
6.259128e-01,0.46,0.44
6.259130e-01,0.46,0.48
6.259131e-01,0.46,0.44
6.259133e-01,0.46,0.48
6.259134e-01,0.46,0.44
6.259136e-01,0.46,0.5
6.259138e-01,0.46,0.44
6.259139e-01,0.48,0.5
6.259141e-01,0.48,0.44
6.259142e-01,0.46,0.5
6.259144e-01,0.48,0.44
6.259146e-01,0.46,0.5
6.259147e-01,0.46,0.44
6.259149e-01,0.46,0.5
6.259150e-01,0.48,0.44
6.259152e-01,0.46,0.5
6.259154e-01,0.46,0.44
6.259155e-01,0.46,0.5
6.259157e-01,0.46,0.44
6.259158e-01,0.48,0.5
6.259160e-01,0.46,0.44
6.259162e-01,0.46,0.5
6.259163e-01,0.46,0.44
6.259165e-01,0.44,0.48
6.259166e-01,0.46,0.44
6.259168e-01,0.46,0.5
6.259170e-01,0.44,0.44
6.259171e-01,0.46,0.48
6.259173e-01,0.46,0.44
6.259174e-01,0.48,0.5
6.259176e-01,0.44,0.44
6.259178e-01,0.46,0.48
6.259179e-01,0.46,0.44
6.259181e-01,0.46,0.5
6.259182e-01,0.46,0.44
6.259184e-01,0.46,0.48
6.259186e-01,0.46,0.44
6.259187e-01,0.48,0.48
6.259189e-01,0.46,0.44
6.259190e-01,0.46,0.5
6.259192e-01,0.46,0.42
6.259194e-01,0.44,0.5
6.259195e-01,0.46,0.44
6.259197e-01,0.48,0.48
6.259198e-01,0.46,0.44
6.259200e-01,0.46,0.5
6.259202e-01,0.46,0.44
6.259203e-01,0.46,0.48
6.259205e-01,0.46,0.42
6.259206e-01,0.46,0.48
6.259208e-01,0.48,0.44
6.259210e-01,0.46,0.5
6.259211e-01,0.46,0.44
6.259213e-01,0.46,0.5
6.259214e-01,0.46,0.44
6.259216e-01,0.48,0.5
6.259218e-01,0.48,0.44
6.259219e-01,0.46,0.48
6.259221e-01,0.46,0.44
6.259222e-01,0.46,0.5
6.259224e-01,0.48,0.44
6.259226e-01,0.46,0.5
6.259227e-01,0.48,0.44
6.259229e-01,0.46,0.5
6.259230e-01,0.46,0.44
6.259232e-01,0.48,0.5
6.259234e-01,0.46,0.44
6.259235e-01,0.46,0.5
6.259237e-01,0.46,0.44
6.259238e-01,0.48,0.5
6.259240e-01,0.48,0.44
6.259242e-01,0.48,0.5
6.259243e-01,0.46,0.44
6.259245e-01,0.48,0.5
6.259246e-01,0.48,0.44
6.259248e-01,0.46,0.5
6.259250e-01,0.48,0.44
6.259251e-01,0.46,0.5
6.259253e-01,0.46,0.44
6.259254e-01,0.48,0.5
6.259256e-01,0.48,0.44
6.259258e-01,0.48,0.5
6.259259e-01,0.48,0.44
6.259261e-01,0.5,0.5
6.259262e-01,0.48,0.44
6.259264e-01,0.48,0.5
6.259266e-01,0.5,0.44
6.259267e-01,0.48,0.5
6.259269e-01,0.48,0.44
6.259270e-01,0.46,0.5
6.259272e-01,0.48,0.44
6.259274e-01,0.46,0.5
6.259275e-01,0.48,0.44
6.259277e-01,0.46,0.5
6.259278e-01,0.48,0.44
6.259280e-01,0.46,0.5
6.259282e-01,0.48,0.44
6.259283e-01,0.48,0.5
6.259285e-01,0.46,0.44
6.259286e-01,0.48,0.5
6.259288e-01,0.48,0.44
6.259290e-01,0.48,0.5
6.259291e-01,0.48,0.44
6.259293e-01,0.48,0.5
6.259294e-01,0.48,0.44
6.259296e-01,0.48,0.5
6.259298e-01,0.48,0.44
6.259299e-01,0.48,0.5
6.259301e-01,0.46,0.44
6.259302e-01,0.46,0.5
6.259304e-01,0.46,0.44
6.259306e-01,0.48,0.5
6.259307e-01,0.46,0.44
6.259309e-01,0.46,0.5
6.259310e-01,0.46,0.44
6.259312e-01,0.48,0.5
6.259314e-01,0.46,0.44
6.259315e-01,0.48,0.5
6.259317e-01,0.46,0.44
6.259318e-01,0.46,0.5
6.259320e-01,0.46,0.44
6.259322e-01,0.46,0.5
6.259323e-01,0.48,0.44
6.259325e-01,0.46,0.5
6.259326e-01,0.48,0.44
6.259328e-01,0.46,0.5
6.259330e-01,0.46,0.44
6.259331e-01,0.48,0.5
6.259333e-01,0.46,0.44
6.259334e-01,0.48,0.5
6.259336e-01,0.46,0.44
6.259338e-01,0.46,0.5
6.259339e-01,0.48,0.44
6.259341e-01,0.48,0.5
6.259342e-01,0.46,0.44
6.259344e-01,0.48,0.5
6.259346e-01,0.48,0.44
6.259347e-01,0.46,0.5
6.259349e-01,0.48,0.44
6.259350e-01,0.46,0.5
6.259352e-01,0.48,0.44
6.259354e-01,0.48,0.5
6.259355e-01,0.48,0.44
6.259357e-01,0.46,0.5
6.259358e-01,0.46,0.44
6.259360e-01,0.46,0.48
6.259362e-01,0.46,0.44
6.259363e-01,0.46,0.5
6.259365e-01,0.48,0.44
6.259366e-01,0.46,0.5
6.259368e-01,0.46,0.44
6.259370e-01,0.48,0.5
6.259371e-01,0.44,0.44
6.259373e-01,0.48,0.5
6.259374e-01,0.46,0.44
6.259376e-01,0.46,0.48
6.259378e-01,0.46,0.44
6.259379e-01,0.46,0.5
6.259381e-01,0.46,0.44
6.259382e-01,0.46,0.5
6.259384e-01,0.46,0.44
6.259386e-01,0.48,0.5
6.259387e-01,0.46,0.44
6.259389e-01,0.48,0.5
6.259390e-01,0.48,0.44
6.259392e-01,0.48,0.5
6.259394e-01,0.46,0.44
6.259395e-01,0.46,0.48
6.259397e-01,0.46,0.44
6.259398e-01,0.48,0.5
6.259400e-01,0.46,0.44
6.259402e-01,0.48,0.5
6.259403e-01,0.46,0.44
6.259405e-01,0.46,0.5
6.259406e-01,0.48,0.44
6.259408e-01,0.48,0.5
6.259410e-01,0.46,0.44
6.259411e-01,0.48,0.48
6.259413e-01,0.46,0.44
6.259414e-01,0.46,0.5
6.259416e-01,0.48,0.44
6.259418e-01,0.46,0.5
6.259419e-01,0.48,0.44
6.259421e-01,0.46,0.5
6.259422e-01,0.48,0.44
6.259424e-01,0.48,0.5
6.259426e-01,0.48,0.44
6.259427e-01,0.46,0.5
6.259429e-01,0.46,0.44
6.259430e-01,0.46,0.5
6.259432e-01,0.46,0.44
6.259434e-01,0.48,0.5
6.259435e-01,0.46,0.44
6.259437e-01,0.48,0.5
6.259438e-01,0.48,0.44
6.259440e-01,0.46,0.5
6.259442e-01,0.48,0.44
6.259443e-01,0.46,0.5
6.259445e-01,0.48,0.44
6.259446e-01,0.48,0.5
6.259448e-01,0.46,0.44
6.259450e-01,0.46,0.5
6.259451e-01,0.48,0.44
6.259453e-01,0.46,0.5
6.259454e-01,0.48,0.44
6.259456e-01,0.46,0.5
6.259458e-01,0.46,0.44
6.259459e-01,0.46,0.5
6.259461e-01,0.46,0.44
6.259462e-01,0.46,0.5
6.259464e-01,0.46,0.44
6.259466e-01,0.48,0.5
6.259467e-01,0.48,0.44
6.259469e-01,0.44,0.48
6.259470e-01,0.46,0.44
6.259472e-01,0.46,0.5
6.259474e-01,0.46,0.44
6.259475e-01,0.46,0.5
6.259477e-01,0.46,0.44
6.259478e-01,0.46,0.5
6.259480e-01,0.46,0.44
6.259482e-01,0.46,0.5
6.259483e-01,0.48,0.44
6.259485e-01,0.44,0.5
6.259486e-01,0.48,0.44
6.259488e-01,0.48,0.5
6.259490e-01,0.48,0.44
6.259491e-01,0.46,0.5
6.259493e-01,0.46,0.44
6.259494e-01,0.46,0.5
6.259496e-01,0.48,0.44
6.259498e-01,0.48,0.48
6.259499e-01,0.48,0.44
6.259501e-01,0.46,0.5
6.259502e-01,0.46,0.44
6.259504e-01,0.46,0.5
6.259506e-01,0.48,0.44
6.259507e-01,0.48,0.5
6.259509e-01,0.46,0.44
6.259510e-01,0.46,0.5
6.259512e-01,0.46,0.44
6.259514e-01,0.46,0.5
6.259515e-01,0.48,0.44
6.259517e-01,0.46,0.5
6.259518e-01,0.48,0.44
6.259520e-01,0.46,0.5
6.259522e-01,0.48,0.44
6.259523e-01,0.46,0.5
6.259525e-01,0.46,0.44
6.259526e-01,0.46,0.5
6.259528e-01,0.46,0.44
6.259530e-01,0.48,0.5
6.259531e-01,0.48,0.44
6.259533e-01,0.46,0.5
6.259534e-01,0.48,0.44
6.259536e-01,0.46,0.5
6.259538e-01,0.48,0.44
6.259539e-01,0.46,0.5
6.259541e-01,0.46,0.44
6.259542e-01,0.48,0.5
6.259544e-01,0.48,0.44
6.259546e-01,0.48,0.5
6.259547e-01,0.48,0.44
6.259549e-01,0.46,0.48
6.259550e-01,0.48,0.44
6.259552e-01,0.48,0.5
6.259554e-01,0.48,0.44
6.259555e-01,0.46,0.5
6.259557e-01,0.48,0.44
6.259558e-01,0.46,0.5
6.259560e-01,0.48,0.44
6.259562e-01,0.48,0.5
6.259563e-01,0.46,0.44
6.259565e-01,0.46,0.5
6.259566e-01,0.48,0.44
6.259568e-01,0.46,0.5
6.259570e-01,0.46,0.44
6.259571e-01,0.48,0.5
6.259573e-01,0.48,0.44
6.259574e-01,0.48,0.5
6.259576e-01,0.48,0.44
6.259578e-01,0.48,0.5
6.259579e-01,0.46,0.44
6.259581e-01,0.48,0.5
6.259582e-01,0.46,0.44
6.259584e-01,0.46,0.5
6.259586e-01,0.46,0.44
6.259587e-01,0.48,0.5
6.259589e-01,0.48,0.42
6.259590e-01,0.46,0.5
6.259592e-01,0.46,0.44
6.259594e-01,0.46,0.5
6.259595e-01,0.48,0.44
6.259597e-01,0.46,0.5
6.259598e-01,0.48,0.44
6.259600e-01,0.46,0.5
6.259602e-01,0.46,0.44
6.259603e-01,0.46,0.5
6.259605e-01,0.46,0.44
6.259606e-01,0.48,0.5
6.259608e-01,0.46,0.44
6.259610e-01,0.46,0.5
6.259611e-01,0.46,0.44
6.259613e-01,0.46,0.5
6.259614e-01,0.46,0.44
6.259616e-01,0.48,0.5
6.259618e-01,0.5,0.44
6.259619e-01,0.48,0.5
6.259621e-01,0.48,0.44
6.259622e-01,0.48,0.5
6.259624e-01,0.46,0.44
6.259626e-01,0.46,0.5
6.259627e-01,0.46,0.44
6.259629e-01,0.46,0.5
6.259630e-01,0.46,0.44
6.259632e-01,0.48,0.5
6.259634e-01,0.48,0.44
6.259635e-01,0.48,0.5
6.259637e-01,0.44,0.44
6.259638e-01,0.46,0.5
6.259640e-01,0.48,0.44
6.259642e-01,0.48,0.5
6.259643e-01,0.46,0.44
6.259645e-01,0.46,0.5
6.259646e-01,0.46,0.44
6.259648e-01,0.46,0.48
6.259650e-01,0.48,0.44
6.259651e-01,0.48,0.5
6.259653e-01,0.46,0.44
6.259654e-01,0.48,0.5
6.259656e-01,0.46,0.44
6.259658e-01,0.46,0.5
6.259659e-01,0.46,0.44
6.259661e-01,0.46,0.5
6.259662e-01,0.48,0.44
6.259664e-01,0.48,0.5
6.259666e-01,0.48,0.44
6.259667e-01,0.48,0.5
6.259669e-01,0.46,0.44
6.259670e-01,0.46,0.5
6.259672e-01,0.46,0.44
6.259674e-01,0.48,0.48
6.259675e-01,0.46,0.44
6.259677e-01,0.48,0.5
6.259678e-01,0.46,0.44
6.259680e-01,0.48,0.5
6.259682e-01,0.46,0.44
6.259683e-01,0.46,0.5
6.259685e-01,0.46,0.44
6.259686e-01,0.48,0.5
6.259688e-01,0.48,0.44
6.259690e-01,0.48,0.5
6.259691e-01,0.48,0.44
6.259693e-01,0.46,0.48
6.259694e-01,0.48,0.44
6.259696e-01,0.48,0.5
6.259698e-01,0.48,0.44
6.259699e-01,0.46,0.5
6.259701e-01,0.48,0.44
6.259702e-01,0.46,0.5
6.259704e-01,0.46,0.44
6.259706e-01,0.46,0.5
6.259707e-01,0.46,0.44
6.259709e-01,0.46,0.5
6.259710e-01,0.46,0.44
6.259712e-01,0.48,0.5
6.259714e-01,0.48,0.44
6.259715e-01,0.46,0.5
6.259717e-01,0.46,0.44
6.259718e-01,0.46,0.5
6.259720e-01,0.44,0.44
6.259722e-01,0.48,0.5
6.259723e-01,0.44,0.44
6.259725e-01,0.48,0.5
6.259726e-01,0.46,0.44
6.259728e-01,0.46,0.5
6.259730e-01,0.46,0.44
6.259731e-01,0.48,0.5
6.259733e-01,0.48,0.44
6.259734e-01,0.48,0.5
6.259736e-01,0.46,0.44
6.259738e-01,0.48,0.5
6.259739e-01,0.46,0.44
6.259741e-01,0.46,0.5
6.259742e-01,0.48,0.44
6.259744e-01,0.46,0.5
6.259746e-01,0.48,0.44
6.259747e-01,0.48,0.5
6.259749e-01,0.48,0.44
6.259750e-01,0.48,0.5
6.259752e-01,0.48,0.44
6.259754e-01,0.48,0.5
6.259755e-01,0.48,0.44
6.259757e-01,0.46,0.5
6.259758e-01,0.48,0.44
6.259760e-01,0.48,0.5
6.259762e-01,0.48,0.46
6.259763e-01,0.46,0.5
6.259765e-01,0.48,0.44
6.259766e-01,0.46,0.5
6.259768e-01,0.48,0.44
6.259770e-01,0.46,0.5
6.259771e-01,0.48,0.44
6.259773e-01,0.48,0.5
6.259774e-01,0.48,0.44
6.259776e-01,0.48,0.5
6.259778e-01,0.48,0.44
6.259779e-01,0.48,0.5
6.259781e-01,0.48,0.44
6.259782e-01,0.48,0.5
6.259784e-01,0.48,0.44
6.259786e-01,0.48,0.5
6.259787e-01,0.46,0.44
6.259789e-01,0.48,0.5
6.259790e-01,0.46,0.44
6.259792e-01,0.48,0.5
6.259794e-01,0.46,0.44
6.259795e-01,0.48,0.5
6.259797e-01,0.48,0.44
6.259798e-01,0.46,0.5
6.259800e-01,0.48,0.44
6.259802e-01,0.46,0.5
6.259803e-01,0.46,0.44
6.259805e-01,0.48,0.5
6.259806e-01,0.48,0.44
6.259808e-01,0.48,0.48
6.259810e-01,0.48,0.44
6.259811e-01,0.48,0.48
6.259813e-01,0.46,0.44
6.259814e-01,0.46,0.5
6.259816e-01,0.46,0.44
6.259818e-01,0.46,0.5
6.259819e-01,0.48,0.44
6.259821e-01,0.46,0.5
6.259822e-01,0.46,0.44
6.259824e-01,0.46,0.48
6.259826e-01,0.46,0.44
6.259827e-01,0.46,0.5
6.259829e-01,0.46,0.44
6.259830e-01,0.46,0.48
6.259832e-01,0.46,0.44
6.259834e-01,0.46,0.5
6.259835e-01,0.46,0.44
6.259837e-01,0.46,0.5
6.259838e-01,0.46,0.44
6.259840e-01,0.46,0.5
6.259842e-01,0.48,0.44
6.259843e-01,0.46,0.5
6.259845e-01,0.46,0.44
6.259846e-01,0.46,0.5
6.259848e-01,0.48,0.44
6.259850e-01,0.46,0.5
6.259851e-01,0.46,0.44
6.259853e-01,0.48,0.5
6.259854e-01,0.46,0.46
6.259856e-01,0.46,0.5
6.259858e-01,0.46,0.44
6.259859e-01,0.46,0.5
6.259861e-01,0.48,0.44
6.259862e-01,0.46,0.5
6.259864e-01,0.46,0.44
6.259866e-01,0.46,0.5
6.259867e-01,0.46,0.44
6.259869e-01,0.46,0.5
6.259870e-01,0.46,0.44
6.259872e-01,0.46,0.5
6.259874e-01,0.48,0.44
6.259875e-01,0.46,0.48
6.259877e-01,0.44,0.44
6.259878e-01,0.48,0.5
6.259880e-01,0.48,0.44
6.259882e-01,0.48,0.5
6.259883e-01,0.48,0.44
6.259885e-01,0.46,0.5
6.259886e-01,0.46,0.44
6.259888e-01,0.48,0.5
6.259890e-01,0.46,0.44
6.259891e-01,0.48,0.5
6.259893e-01,0.48,0.44
6.259894e-01,0.46,0.5
6.259896e-01,0.48,0.44
6.259898e-01,0.46,0.48
6.259899e-01,0.46,0.44
6.259901e-01,0.46,0.5
6.259902e-01,0.46,0.44
6.259904e-01,0.46,0.5
6.259906e-01,0.46,0.44
6.259907e-01,0.48,0.5
6.259909e-01,0.48,0.44
6.259910e-01,0.48,0.5
6.259912e-01,0.46,0.44
6.259914e-01,0.48,0.5
6.259915e-01,0.46,0.44
6.259917e-01,0.46,0.5
6.259918e-01,0.48,0.44
6.259920e-01,0.46,0.5
6.259922e-01,0.48,0.44
6.259923e-01,0.44,0.5
6.259925e-01,0.48,0.44
6.259926e-01,0.48,0.5
6.259928e-01,0.48,0.44
6.259930e-01,0.46,0.5
6.259931e-01,0.46,0.44
6.259933e-01,0.46,0.5
6.259934e-01,0.46,0.44
6.259936e-01,0.5,0.5
6.259938e-01,0.48,0.44
6.259939e-01,0.46,0.5
6.259941e-01,0.48,0.44
6.259942e-01,0.46,0.5
6.259944e-01,0.48,0.44
6.259946e-01,0.46,0.5
6.259947e-01,0.48,0.44
6.259949e-01,0.48,0.5
6.259950e-01,0.46,0.44
6.259952e-01,0.48,0.5
6.259954e-01,0.48,0.44
6.259955e-01,0.46,0.48
6.259957e-01,0.48,0.44
6.259958e-01,0.46,0.48
6.259960e-01,0.48,0.44
6.259962e-01,0.46,0.5
6.259963e-01,0.46,0.44
6.259965e-01,0.46,0.48
6.259966e-01,0.48,0.44
6.259968e-01,0.46,0.48
6.259970e-01,0.48,0.44
6.259971e-01,0.48,0.48
6.259973e-01,0.46,0.44
6.259974e-01,0.46,0.5
6.259976e-01,0.48,0.44
6.259978e-01,0.46,0.5
6.259979e-01,0.48,0.44
6.259981e-01,0.46,0.5
6.259982e-01,0.48,0.44
6.259984e-01,0.46,0.5
6.259986e-01,0.46,0.44
6.259987e-01,0.48,0.5
6.259989e-01,0.48,0.44
6.259990e-01,0.44,0.5
6.259992e-01,0.48,0.44
6.259994e-01,0.48,0.5
6.259995e-01,0.46,0.44
6.259997e-01,0.46,0.5
6.259998e-01,0.48,0.44
6.260000e-01,0.46,0.5
6.260002e-01,0.48,0.44
6.260003e-01,0.48,0.5
6.260005e-01,0.46,0.44
6.260006e-01,0.46,0.5
6.260008e-01,0.48,0.44
6.260010e-01,0.48,0.5
6.260011e-01,0.46,0.44
6.260013e-01,0.46,0.5
6.260014e-01,0.48,0.44
6.260016e-01,0.46,0.5
6.260018e-01,0.46,0.44
6.260019e-01,0.48,0.5
6.260021e-01,0.46,0.44
6.260022e-01,0.46,0.5
6.260024e-01,0.48,0.44
6.260026e-01,0.46,0.5
6.260027e-01,0.48,0.44
6.260029e-01,0.48,0.5
6.260030e-01,0.46,0.44
6.260032e-01,0.46,0.5
6.260034e-01,0.46,0.44
6.260035e-01,0.46,0.5
6.260037e-01,0.48,0.44
6.260038e-01,0.46,0.5
6.260040e-01,0.46,0.44
6.260042e-01,0.48,0.5
6.260043e-01,0.46,0.44
6.260045e-01,0.48,0.5
6.260046e-01,0.48,0.44
6.260048e-01,0.48,0.5
6.260050e-01,0.48,0.44
6.260051e-01,0.46,0.5
6.260053e-01,0.46,0.44
6.260054e-01,0.46,0.5
6.260056e-01,0.46,0.44
6.260058e-01,0.48,0.5
6.260059e-01,0.46,0.44
6.260061e-01,0.48,0.5
6.260062e-01,0.48,0.44
6.260064e-01,0.48,0.5
